46,Presidente del Instituto de Ayuda Financ
47,Director del Instituto de Ayuda Financie
48,Presidente del Instituto Nacional de la
49,Director
50,Presidente de la Caja de Retiros y Pensi
51,Director de la Caja de Retiros y Pension
52,Superintendente Nacional de Fronteras
54,GERENTE DE LA SUP DE SERVICIOS DE SALUD
55,SUBGERENTE DE SUPERINT.DE  SERV.DE SALUD
56,SECRETARIO GENERAL
60,PRESIDENTE DE  LA ADM. DE PARQUES NAC.
61,VICEPRESIDENTE DE LA ADM. PARQUES NAC.
62,VOCAL DE LA ADM. PARQUES NAC.
65,Administrador General del Servicio Nacio
70,Presidente de la Comisin Nacional de Co
71,Vocales de la Comisin Nacional de Comer
72,Secretario General de la Comisin Nacion
73,Auditor Interno de la Comisin Nacional
75,ADM. ENTE NAC. OBRAS HIDRICAS Y SANEAM.
76,SUBADM. ENTE NAC. OBRAS HIDRICAS Y SANEA
77,Vocales del Instituto Nac. de Obras Hdr
78,Director General del Centro Regional de
80,Presidente del Instituto Nacional de Vit
81,Vicepresidente del Instituto Nacional de
85,DIRECTOR REGISTRO NAC.DE LAS PERSONAS
86,SUBDIRECTOR REGISTRO NAC.DE LAS PERSONAS
88,Secretario Ejecutivo del Instituto Nacio
90,Presidente del Instituto Nacional de Acc
91,Secretario General del Servicio Nacional
92,Vocal del Instituto Nacional de Accin M
95,Director del Instituto Nacional de la Ad
96,Secretario General del Instituto Naciona
98,PRESIDENTE DEL INACYM
99,VOCAL DEL INACYM
100,SEC. DEL  INST. NAC. ACC. COOP. Y MUTUAL
101,DIRECTOR EJECUTIVO DEL INST. NAC. TEATRO
102,MIEMBRO DEL COSEJO DIRECT.INST.NAC.TEATR
103,PRESIDENTE  INST.NAC.DE ASOC.Y ECON.SOC.
104,VOCAL  INST NAC. DE ASOC.Y ECON. SOC.
105,COORD. GRAL. DEL CONS.FED. Y REG.(INAES)
108,Presidente del Instituto Nacional de la
109,Secretario Ejecutivo del Instituto Nacio
110,Presidente del Instituto Nacional de Cr
111,Vocal del Instituto Nacional de Crdito
115,Presidente del Tribunal Administrativo d
116,Vocal del Tribunal Administrativo de la
118,Miembro del Tribunal de Tasaciones de la
119,PRESIDENTE INST. NAC. CINE Y ARTES AUDIO
120,PRESIDENTE FONDO NACIONAL DE LAS ARTES
121,VOCAL TITULAR FONDO NAC. DE LAS ARTES
122,Vocal Ad-honorem del Fondo Nacional de l
123,Delegado del Fondo Nacional de las Artes
125,Secretario de la Comisin Protectora de
126,Secretario de la Comisin Nacional de Mu
127,Presidente y Vocal de la Comisin Nacion
128,Delegado de la Comisin Nacional de Muse
129,Asesor Consulto de la Comisin Nacional
130,Presidente del Consejo Nacional de Educa
131,Vocal del Consejo Nacional de Educacin
132,Secretario General del Consejo Nacional
133,DIRECTOR EJECUT. MUSEO NAC. BELLAS ARTES
134,Vice-Rector de Universidad Nacional -Ded
135,PRESIDENTE DE LA COMISION NAC DE VALORES
136,VICEPRESIDENTE DE LA COM.NAC.DE VALORES
137,DIRECTOR DE LA COM.NAC.DE VALORES
139,Vice-Decano de Facultad de Universidad N
140,Director Nacional
141,Subdirector Nacional
142,Director
145,Rector o Presidente de Universidad Nacio
146,Decano de Facultad de Universidad Nacion
147,Secretario de Universidad -Dedicacin Ex
148,Secretario de Facultad -Dedicacin Exclu
150,Decano de Facultad de Universidad Nacion
151,Secretario de Universidad -Tiempo Comple
152,Secretario de Facultad -Tiempo Completo-
153,Vice-Decano de Facultad -Tiempo Parcial-
155,Decano de Facultad de Universidad Nacion
156,Secretario de Universidad -Tiempo Parcia
157,Secretario de Facultad -Tiempo Parcial-
158,Vice-Rector Universidad Nacional -Tiempo
159,PRESIDENTE DIRECTORIO CONICET
160,VICEPRESIDENTE 1RO  DIRECTORIO CONICET
161,VICEPRESIDENTE 2DO. DIRECTORIO CONICET
162,Miembro del Directorio
163,Director del Instituto del Consejo Nacio
164,ASESOR LEGAL DEL CONICET
165,PRESIDENTE INSTITUTO NAC.DE TECNOL.INDUS
166,VICEPRESIDENTE  INST.NAC.TEC.INDUSTRIAL
167,VOCAL  INST NACIONAL DE TEC.INDUSTRIAL
168,Integrante de la Comisin Asesora del In
170,Presidente del Instituto Nacional de Tec
171,Vicepresidente del Instituto Nacional de
172,Vocal del Instituto Nacional de Tecnolog
173,Auditor Interno
175,PRESIDENTE INST. NAC. DEL AGUA
176,VICEPRESIDENTE INST.NAC. DEL AGUA
180,DIRECTOR DEL INIDEP
185,Director General de la Fundacin Miguel
187,Subdirector del Instituto de Cine y Arte
190,GERENTE DE GESTION OPERATIVA DEL CONICET
191,GERENTE DE DESARR.CIENTIFICO Y TECNOLOG.
192,GERENTE DE EVALUACION Y ACREDIT.CONICET
200,JEFE DE LA POLICIA FEDERAL ARGENTINA
201,SUBJEFE DE LA POLICIA FEDERAL ARGENTINA
211,ADMINISTRADOR NACIONAL DE VIALIDAD
212,SUBADMINISTRADOR NACIONAL DE VIALIDAD
213,ESCRIBANO TITULAR ESCRIB.GRAL.DE GOBIERN
214,ESCRIBANO ADSCRIPTO ESCRIB.GRAL. DE GNO.
216,MIEMBRO DEL CONSEJO DEL CENTRO INT DDHH
220,INTERVENTOR DIR.GRAL.FABRICAC. MILITARES
221,SUBINTERVENTOR DIR.GRAL.FABRIC.MILITARES
222,DGFM - Personal Fuera de Escalafon 209 A
223,Vocal de la Direccin General de Fabrica
224,DGFM - Personal Fuera de Escalafn 209 A
225,Presidente del Consejo Supremo de las Fu
226,Vocal del Consejo Supremo de las Fuerzas
227,Secretario del Consejo Supremo de las Fu
228,Prosecretario del Consejo Supremo de las
229,Fiscal General de las Fuerzas Armadas
230,Presidente del Consejo de Guerra Permane
231,Vocal del Consejo de Guerra Permanente p
232,ASESOR CONSEJO DE GUERRA PERMANTENTE
233,Fiscal del Consejo de Guerra Permanente
234,Secretario del Consejo de Guerra Permane
235,Auditor General de las Fuerzas Armadas
236,Auxiliar del Fiscal General de las Fuerz
240,Presidente del Tribunal Superior de Hono
241,Vocal del Tribunal Superior de Honor de
246,Presidente de la Federacin Deportiva Mi
248,Presidente del Tribunal de Honor para Je
249,Vocal del Tribunal de Honor para Jefes y
250,AUXILIAR DEL FISCAL GRAL DE FFAA
255,Secretario Privado del Presidente de la
257,Director del Ceremonial
258,Director de Audiencias
260,PROCURADOR DEL TESORO DE LA NACION
261,SUBPROCURADOR DEL TESORO DE LA NACION
263,Gabinete Presidencial Decreto 133/83
264,SUBDIR. GRAL. ADJUNTO DE AUDIENCIAS
265,Superintendente Nacional de Fronteras
266,DIRECTOR DE LA ESCUELA NAC. DE MEDIACION
270,Presidente del Tribunal Fiscal de la Nac
271,Vocal del Tribunal Fiscal de la Nacin
272,SUBDIR.GRAL.DE CEREMONIAL DE PRESI.NAC.
274,MIEMBRO DIREC.AUT.FED. DE SERV. DE C
275,INTERVENTOR DEL COMITE FED.RADIODIFUSION
277,PRESIDENTE DE LA COM. DE DEF. COMPET.
278,Vocal de la Comisin Nacional de la Defe
290,Presidente de la Comisin Nacional de En
291,PRESIDENTE AUTORIDAD REG. NUCLEAR
292,VICEPRESIDENTE 1RO AUTORIDAD REG.NUCLEAR
293,AUDITOR INTERNO AUTORID.REG.NUCLEAR
294,PRESIDENTE DE LA CONEA
295,VICEPRESIDENTE DE LA CONEA
296,MIEMBRO DEL GABINETE (MIN. DES.SOC.)
297,AUDITOR INTERNO COMIS.NAC.ENERGIA ATOM.
300,OBISPO CASTRENSE
301,OBISPO AUXILIAR
302,SECRETARIO GENERAL CASTRENSE
303,ASESOR ECLESIASTICO
304,COORDINADOR ADM. CASTRENSE
305,SECRETARIO DE CURIA
310,AUXILIAR DEL FISCAL GRAL. FUERZAS ARMADA
320,MIEMBRO DE LA UNID DE INFORMAC FINANCIER
323,PRESIDENTE DE LA AGENCIA NAC DE INVERSIO
324,VOCALES AGENCIA NAC DE INVERSIONES
325,FISCAL DE CONTROL ADMI DE LA OF ANTICORR
326,PRESIDENTE DEL DIRECTORIO AFTIC
327,MIEMBRO DEL DIRECTORIO AFTIC
330,PRESIDENTE DEL CONSEJO ASESOR
331,VICEPRESIDENTE DEL CONSEJO ASESOR
332,VOCALES DEL CONSEJO ASESOR
400,Inspector General de Justicia
401,Secretario General
402,PRESIDENTE DEL C.F. DE CULTURA Y EDUCAC.
403,PRESIDENTE AG.NAC.PROMOCION CIENT.TECNOL
405,PRESIDENTE CONSEJO NACIONAL DE LA MUJER
406,PRESIDENTE COM.NAC.POL.Y ESTRATEG.DEMOCR
407,PRESIDENTE DEL INCUCAI
408,VICEPRESIDENTE DEL INCUCAI
409,DIRECTOR DEL INCUCAI
410,PRESIDENTE  INST. NAC. ASUNTOS INDIGENAS
411,VICEPRESIDENTE INST.NAC.ASUNTOS INDIGENA
480,Presidente del Consejo Nacional del Meno
482,PRESIDENTE COMI.NAC.INTEGRAC.PERSONAS CO
483,DIRECTOR DE DIRECTORIO C.N.A.I.PERS.DISC
484,SEC. GRAL. JEFATURA GABINETE MINISTROS
485,VOCAL COM.NAC.POL.ESTRAT. DE LA DEMOC.
486,Presidente de CONAMBA
487,Subsecretario de CONAMBA
488,Subsecretario de la Comisin Nacional de
489,Presidente del Instituto Nacional de la
490,COORDINADOR DEL PROGRAMA METROPOLIS
491,PRESIDENTE DEL INADI
492,VICEPRESIDENTE DEL INADI
494,Presidente del Directorio de la Comisin
495,Vocal del Directorio de la Comisin Naci
496,Presidente de la Comisin Nacional para
497,Vicepresidente de la Comision Nacional p
498,Presidente Comisin Tcnica Asesora Dto
499,Vocales Comisin Tcnica Asesora Dto 528
500,Auditor Comisin Nacional de Telecomunic
546,Presidente
547,Vocal
548,Presidente de la Comisin de la Mujer
550,Presidente de la Comisin Nacional de Ac
551,Vicepresidente de la Comisin Nacional d
552,Miembro del Directorio de la Comisin Na
560,Secretario Adjunto Unidad Presidente
561,Secretario Adscripto Unidad Presidente
562,Coordinador Unidad Asistencia a Asesores
563,Director Adjunto de Audiencias
564,Coordinador General Unidad Presidente
565,SECRET.EJEC. CONS.NAC.DE COORD. POL.SOC.
568,COORD DE LA UNID COORD NAC PREV VIO MUJE
570,VICEPRESIDENTE  SER.NAC.SAN.Y CAL.AG.
571,Director del Instituto Argentino de Sani
572,DIR. EJEC. DE LA OF. NAC. CONT. COM. AGR
575,Presidente de la Comisin Nacional de Co
576,Vicepresidente del Directorio de la Comi
577,Vocales del Directorio de la Comisin Na
578,PRESIDENTE INSTITUTO NAC. DE SEMILLAS
579,Director del INDEC
580,DIRECTOR TECNICO DEL INDEC
581,Secretario General de la Comisin Nacion
582,AUDITOR DE LA CNCT
584,VICEPRESIDENTE INST. NAC. DE SEMILLAS
590,PRESIDENTE DE LA CONEAU
591,VICEPRESIDENTE DE LA CONEAU
592,DIRECTOR DE LA CONEAU
595,DIRECTOR DEL TEATRO NACIONAL CERVANTES
596,SUBDIRECTOR DEL TEATRO NAC. CERVANTES
597,INTERVENTOR CONTRATADO INC 1 T.C
600,JEFE DE  CASA MILITAR
601,SECRETARIO DE LA CONABIP
602,PRESIDENTE DE LA CONABIP
603,VOCALES DE LA CONABIP
604,Director Ejecutivo del A.N.SE.S
605,DIRECTOR EJECUTIVO INST.NAC.EDUC.TECNOL.
606,Subgerente General del A.N.SE.S
607,Subgerente del A.N.SE.S
608,Secretario General de la CNT
609,Secretario Asuntos Institucionales de la
610,SINDICO GENERAL DE LA NACION
611,SINDICO GENERAL ADJUNTO
625,DIR.EJECT.DEL INSTIT. NAC. DE EDUC.TECN.
627,DIRECTOR DE LA BIBLIOTECA NACIONAL
628,SUBDIRECTOR DE LA BIBLIOTECA NACIONAL
630,DIRECTOR EJECUTIVO DE LA A.N.S.V
631,SUBDIRECTOR EJECUTIVO DE LA A.N.S.V
650,Presidente del Programa ARRAIGO
651,Secretario Ejecutivo del Programa ARRAIG
652,Vocales del Programa ARRAIGO
653,Procurador Penitenciario
654,Subprocurador Penitenciario
655,PRESIDENTE ENTE NAC.REGULADOR ELECTRICID
656,VICEPRESIDENTE ENTE NAC.REG.ELECTRICIDAD
657,VOCALES ENTE NAC. REGULAD. ELECTRICIDAD
658,AUDITOR INTERNO DEL E.N.R.E.
660,Auditor Interno de Comisin Nacional de
665,PRESIDENTE DEL SERV. GEOLOGICO MINERO
666,SECRETARIO EJECUTIVO DEL SERV.GEOL.MINER
667,AUDITOR DEL INST.NAC.DE TECNOL. MINERA
670,Presidente de la Auditora General de la
671,Auditor General de la Nacin
675,DEFENSOR DEL PUEBLO
676,DEFENSOR DEL PUEBLO-ADJUNTO
677,SECRETARIO GENERAL DEL DEFENSOR DEL PUEB
678,SUBSECRETARIO GENERAL DEL DEFENSOR DEL P
680,Presidente Directorio Comisin Nac. Regu
681,Vicepresidente 1ro. Directorio Comisin
682,Vicepresidente 2do. Directorio Comisin
683,Auditor Comisin Nacional de Regulacin
685,Presidente Directorio Comisin Nacional
686,Vicepresidente 1ro. Directorio Comisin
687,Vicepresidente 2do. Directorio Comisin
688,Auditor Comisin Nacional de Transporte
690,PRESIDENTE DEL ENABIEF
691,VICEPRESIDENTE DEL ENABIEF
692,VOCALES DEL ENABIEF
693,DIRECTOR DEL ONAB
694,PRESIDENTE AGENCIA ADM BIENES DEL ESTADO
695,VICEPRESIDENTE AGENC.ADM.BIENES D.ESTADO
696,Director del ORSEP-COMAHUE en representa
697,PRESIDENTE DEL ORSEP
698,VOCAL DEL ORSEP
699,AUDITOR DEL ORSEP-COMAHUE
700,PRESIDENTE DEL ORG.REG. DE AEROPUERTOS
701,VICEPRESIDENTE DEL ORG. REG. DE AEROP.
702,VOCAL DE ORG. REG. DE AEROPUERTOS
703,AUDITOR DEL ORG. REG DE AEROPUERTOS
740,Presidente de la Comision Nacional de Co
741,Vocal de la Comision Nacional de Comerci
750,Auditor del Servicio Oficial  de Radiodi
755,Defensor del Pueblo
756,Defensor del Pueblo Adjunto
766,DIRECTOR EJECUTIVO ANMAC
770,Presidente de la Comisin Nacional del T
771,Vocal de la Comisin Nacional del Transp
780,DEFENSOR
781,ADJUNTO
782,SECRETARIO DEL DIRCTORIO DE ANLAP
783,PRESIDENTE DE LA ANLAP
784,VICEPRESIDENTE ANLAP
785,Auditor Interno de la Comisin Nacional
790,PRESIDENTE ENTE NAC.REGULADOR DEL GAS
791,VICEPRESIDENTE DEL ENARGAS
792,VOCAL DEL ENARGAS
793,AUDITOR INTERNO INTERINO
794,Auditor Interno Titular Policia Federal
795,Auditor Interno del COFAPYS
796,Auditor Interno Titular de la Comision N
797,PRESIDENTE ORGANO CONTROL CONSEC.VIALES
798,Vicepresidente del OCRABA
799,DIRECTOR DEL OCCOVI
800,Auditor Interno del OCRABA
801,Secretario General Ejecutivo del I.F.A.M
810,Auditor Interno CNAE
820,SUPERINTENDENTE DE LA S.R.T
828,ADMINISTRADOR NACIONAL
829,SUBADMINISTRADOR NACIONAL ANMAT
830,INTERVENTOR DEL ANMAT
831,SUBINTERVENTOR DEL ANMAT
835,PRESIDENTE CONSEJO ADMINIST HOSP POSADAS
836,VOCAL CONSEJO ADMIN HOSPITAL POSADAS
837,DIRECTOR NAC EJECUTIVO DEL HOSP POSADAS
899,Director Ejecutivo del Instituto Superio
900,PRESIDENTE DE LA COMIS. CASCOS BLANCOS
901,VICEPRESIDENTE 1RO. COM.CASCOS BLANCOS
902,VOCALES DE LA COM. CASCOS BLANCOS
909,COORDINADOR GRAL COM PROGRAMA PROMOCION
910,PRESIDENTE COMIS PENSIONES ASISTENCIALES
911,PRESIDENTE COMIS ACCION SOCIAL DIRECTA
912,VOCALES COMIS ACCION SOCIAL DIRECTA
913,PRESIDENTE COM NAC TIERRAS HABITAT SOC
914,VOCALES DEL PROGRAMA DE HIDROVIAS
915,PRESIDENTE DE LA COM. NAC. DE REG. TRANS
916,VICEPRESIDENTE DE LA CNRT
917,VOCALES COM NAC TIERRAS HABITAT SOCIA
918,AUDITOR INTERNO DE LA C.NAC.DE REG.TRANS
919,INTERVENTOR DEL CENARESO
920,SECR. GRAL. INST. NAC. J.D.PERON
921,DIRECTOR CNRT
922,SUBDIRECTOR CNRT
923,DIR. NAC. DE MIGRACIONES
924,SUB-DIRECTOR NACIONAL DE MIGRACIONES
930,PRESIDENTE DEL I.N.P.I.
931,VICEPRESIDENTE DEL I.N.P.I.
935,DIRECTOR DEL SERV METEOROLOGICO NAC
936,SUBDIRECTOR DE LA OFICINA ANTICORRUPCION
937,DIR. DE LA OFIC. DE GEST. GUBERNAMENTAL
938,SUBD. DE LA OFIC. DE GEST. GUBERNAMENTAL
940,ASESOR PRESIDENCIAL (RANGO SECRETARIO)
941,ASESOR PRESIDENCIAL (RANGO SUBSECRET.)
942,ASESOR PRESIDENCIAL (RANGO 1)
943,VICEPRESIDENTE 2DO. COM.CASCOS BLANCOS
944,GERENTE GENERAL DE LA EX-ADM DE PROG ESP
945,DIRECTOR INST GEOGRAFICO MILITAR
946,PRESIDENTE DE LA JIAAC
950,DIRECTOR DE ASISTENCIA SOCIAL
952,DIR.DOCUMENTACION PRESIDENCIAL
991,DIRECTOR DEL INST NAC DEL CANCER
992,MIEMBRO CONSEJO ASESOR INST NAC CANCER
999,XXXXXX
1,Administrador de la Direccin Nacional d
2,Subadministrador de la Direccin Naciona
3,Escribano Titular de la Escribana Gener
4,Escribano Adscripto de la Escribana Gen
5,Director de la Direccin General Imposit
6,Subdirector de la Direccin General Impo
7,X
8,AUDITOR INTERNO DIR. NAC. DE VIALIDAD
9,AUDITOR INTERNO ADJUNTO POL.FED.ARG.
10,Administrador de la Administracin Nacio
11,Subadministrador de la Administracin Na
12,AUDITOR INTERNO TITULAR
13,AUDITOR INTERNO FONDO NACIONAL ARTES
14,AUDITOR INTERNO DEL CENARESO
15,ADMINISTRADOR FEDERAL AFIP
16,DIRECTOR GENERAL AFIP
17,SUBDIRECTOR GENERAL AFIP
18,DIRECTOR EJECUTIVO AFIP
20,AUDITOR INT.DE LA AGENCIA NAC. INVERSION
21,Vicepresidente de la Junta Nacional de G
22,Vocal de la Junta Nacional de Granos
24,SECRETARIO DE LA COMIS CONSULT DEL AREA
25,Presidente de la Lotera Nacional
26,Vicepresidente de la Lotera Nacional
30,Superintendente de la Superintendencia d
31,Vicesuperintendente de la Superintendenc
35,PRESIDENTE DEL SERV.NAC.DE SAN.Y CAL.AG.
36,Director Nacional del Servicio Nacional
37,CONSEJERO OF.NAC.CONTROL COMERC. AGROPEC
38,GERENTE GENERAL SERV.SANIDAD Y CALID AGR
40,DIRECTOR-PRESIDENTE SUPERINT. SERV SALUD
41,DEFENSOR DEL BENEFICIARIO SUPERINT SERV.
42,GERENTE GRAL. SUPERINT.DE SERV.DE SALUD
43,GERENTE DE LA EX-ADM DE PROGRAMAS ESP
44,Director del Instituto Nacional de Obras
45,AUDITOR INTERNO TIT. SUPERIN SERV SALUD
46,Presidente del Instituto de Ayuda Financ
47,Director del Instituto de Ayuda Financie
48,Presidente del Instituto Nacional de la
49,Director
50,Presidente de la Caja de Retiros y Pensi
51,Director de la Caja de Retiros y Pension
52,GERENTE DEL SERVICIO METEOROLOGICO
53,COORD. OPERATIVO DE LA SUPERINTEN. NS
54,GERENTE DE LA SUP DE SERVICIOS DE SALUD
55,SUBGERENTE DE SUPERINT.DE  SERV.DE SALUD
56,SECRETARIO GENERAL DE LA SUPER SERV SALU
57,COORD OPERATIVO MINISTERIO DE TRANSPORTE
60,PRESIDENTE DE  LA ADM. DE PARQUES NAC.
61,MEDICO ASISTENTE
62,VOCAL DE LA ADM. PARQUES NAC.
63,COORDINAD GESTION OPERATIVA JEF GAB MIN
64,DIRECTOR DEL OBSERVATORIO DE DISCAPACIDA
65,COORDINADOR TECNICO DE JEFAT GAB MIN
70,PRESIDENTE COM NAC COMERCIO EXTERIOR
71,VOCALES COM NAC DE COMERCIO EXTERIOR
72,SEC GENERAL DE LA COM NAC COM EXTERIOR
73,Auditor Interno de la Comisin Nacional
75,ADM. ENTE NAC. OBRAS HIDRICAS Y SANEAM.
76,SUBADM. ENTE NAC. OBRAS HIDRICAS Y SANEA
77,Vocales del Instituto Nac. de Obras Hdr
78,Director General del Centro Regional de
80,PRESIDENTE DEL INST NAC DE VITIVINICULTU
81,VICEPRESIDENTE DEL INST NAC DE VITIVINIC
85,Presidente del Instituto Nacional de Acc
86,Vocal del Instituto Nacional de Accin C
88,Secretario Ejecutivo del Instituto Nacio
90,Presidente del Instituto Nacional de Acc
91,Secretario General del Servicio Nacional
92,Vocal del Instituto Nacional de Accin M
95,Director del Instituto Nacional de la Ad
96,Secretario General del Instituto Naciona
97,PRESIDENTE DE ANLAP
98,PRESIDENTE DEL INACYM
99,VOCAL DEL INACYM
100,SEC.DEL  INST.NAC. ASOCIAT Y ECON SOCIAL
101,DIRECTOR EJECUTIVO DEL INST. NAC. TEATRO
102,MIEMBRO DEL COSEJO DIRECT.INST.NAC.TEATR
103,Administrador General del Instituto Naci
105,COORD. GRAL. DEL CONS.FED. Y REG.(INAES)
107,VICEPRESIDENTE DE ANLAP
108,Presidente del Instituto Nacional de la
109,Secretario Ejecutivo del Instituto Nacio
110,DIRECTOR INST NAC DE CAPACIT POLITICA
111,SECRETARIO GRAL INST NAT TEATRO
112,REPRESENTANTES REGIONALES INST NAC TEATR
113,REPRESENTANTES DEL QUEHACER INST TEATRO
114,REPRESENTANTES PROVINCIALES INST TEATRO
115,PRESIDENTE TRIBUNAL ADMINISTRATIVO DE NA
116,VOCAL TRIBUNAL ADMINISTRATIVO DE NAVEGAC
118,Miembro del Tribunal de Tasaciones de la
119,PRESIDENTE INST. NAC. CINE Y ARTES AUDIO
120,Presidente del Fondo Nacional de las Art
121,Vocal Titular del Fondo Nacional de las
122,VOCAL DEL FONDO NACIONAL DE LAS ARTES
123,ASESOR DEL FONDO NACIONAL DE LAS ARTES
125,Secretario de la Comisin Protectora de
126,SECRETARIO COM NAC DE MUSEOS
127,PRESIDENTE Y VOCAL DE LA COM NAC MUSEOS
128,DELEGADO COM NACIONAL DE MUSEOS
129,ASESOR CONSULTO DE LA COM NAC MUSEOS
130,ASESOR D267-18
131,Vocal del Consejo Nacional de Educacin
132,Secretario General del Consejo Nacional
133,DIRECTOR EJECUTIVO INST NAC FORMAC DOCEN
134,Vice-Rector de Universidad Nacional -Ded
135,PRESIDENTE DE LA COMISION NAC DE VALORES
136,VICEPRESIDENTE DE LA COM.NAC.DE VALORES
137,DIRECTOR DE LA COM.NAC.DE VALORES
139,Vice-Decano de Facultad de Universidad N
140,Director Nacional
141,COORDINADOR INVEST Y CAPACITAC DE POLITI
142,Director
143,PDTE. DEL DIRECTORIO DEL INST NAC MUSICA
144,VICE PDTE DE DIRECTORIO NAC DE LA MUSICA
145,Rector o Presidente de Universidad Nacio
146,Decano de Facultad de Universidad Nacion
147,Secretario de Universidad -Dedicacin Ex
148,Secretario de Facultad -Dedicacin Exclu
149,COORD DE PLANEAM ESTRAT - G20
150,Decano de Facultad de Universidad Nacion
151,Secretario de Universidad -Tiempo Comple
152,Secretario de Facultad -Tiempo Completo-
153,Vice-Decano de Facultad -Tiempo Parcial-
154,COORD DE ASUNTOS LEGAL - G20
155,Decano de Facultad de Universidad Nacion
156,Secretario de Universidad -Tiempo Parcia
157,Secretario de Facultad -Tiempo Parcial-
158,Vice-Rector Universidad Nacional -Tiempo
159,Presidente del Directorio
160,Vicepresidente 1ro. del Directorio
161,Vicepresidente 2do. del Directorio
162,Miembro del Directorio
163,Director del Instituto del Consejo Nacio
164,ASESOR LEGAL DEL CONICET
165,Presidente del Instituto Nacional de Tec
166,Vicepresidente del Instituto Nacional de
167,Vocal del Instituto Nacional de Tecnolog
