1,REA CMARA SAN MARTN
1,REA CMARA TUCUMN
1,REA CMARA SALTA
1,REA CMARA COMODORO RIVADAVIA
1,REA CMARA DE CORRIENTES
1,FUERO PENAL ECONMICO
1,ASISTENCIA SOCIAL
1,INTERCEPTACIN Y CAPTACIN DE LAS COMUNICACIONES
1,PROCURACIN GENERAL
2,INVESTIGACIN CAUSA ASOCIACIN MUTUAL ISRAELITA ARGENTINA - AMIA
3,ACCIONES DE LA ESCUELA DE SERVICIO DE JUSTICIA
4,APOYO TECNOLGICO A LA INVESTIGACIN PENAL
1,REPRESENTACIN. DEFENSA Y CURATELA PBLICA OFICIAL
1,EJERCICIO DE LA CURATELA PBLICA OFICIAL
1,EJERCICIO DEL DERECHO A LA PROTECCIN DE LA SALUD MENTAL
1,ADMINISTRACIN Y SERVICIOS DE APOYO
3,ASISTENCIA TCNICA
5,ACCIONES DEL INSTITUTO SUPERIOR DE CONTROL DE LA GESTIN PBLICA
40,MODERNIZACIN DE LA GESTIN DEL CONTROL PBLICO DE AUDITORA GUBERNAMENTAL - OCDE
42,CONTROL INTERNO
1,REGULACIN Y FISCALIZACIN DE LAS ACTIVIDADES NUCLEARES
2,CONVENIO PARA LA APLICACIN DE SALVAGUARDIAS NUCLEARES
1,DIRECCIN Y CONDUCCIN
1,ACCIONES DE INTEGRACIN DE PERSONAS CON DISCAPACIDAD
1,COORDINACIN. SUPERVISIN Y ADMINISTRACIN
40,PENSIONES NO CONTRIBUTIVAS POR INVALIDEZ
41,ATENCIN MDICA A LOS BENEFICIARIOS DE PENSIONES NO CONTRIBUTIVAS
1,PREVENCIN Y CONTROL DE DISCAPACIDADES
1,CONDUCCIN Y ADMINISTRACIN
2,CONDUCCIN Y ADMINISTRACIN DEL CENTRO NACIONAL DE ALTO RENDIMIENTO DEPORTINO (CE.N.A.R.D
1,ATENCIN DE ACTIVIDADES DEL SEOR VICEPRESIDENTE DE LA NACIN
2,COORDINACIN TCNICA ADMINISTRATIVA
4,SEGURIDAD. LOGSTICA Y COMUNICACIONES
7,ATENCIN DE ACTIVIDADES DEL SEOR PRESIDENTE DE LA NACIN
8,OBISPADO CASTRENSE
40,COORDINACIN DE ACTIVIDADES INHERENTES A LA INSERCIN ARGENTINA EN EL MUNDO
1,APOYO A CENTROS REGIONALES DE DESARROLLO DEPORTIVOS
1,PREVENCIN Y CONTROL ANTIDOPING
4,ASISTENCIA MDICO-DEPORTIVA
1,ASISTENCIA LEGAL Y TCNICA
2,REGISTRO DE LOS ACTOS DE GOBIERNO
3,REGISTRO DE DOMINIOS DE INTERNET
1,COORDINACIN Y SUPERVISIN
1,DIRECCIN SUPERIOR
41,PREVENCIN EN EL MBITO EDUCATIVO
42,PREVENCIN DE ADICCIONES
43,DIRECCIN Y COORDINACIN DE TRATAMIENTO
44,FORTALECIMIENTO DEL CONOCIMIENTO CIENTFICO
3,DIRECCIN SUPERIOR
4,ABORDAJE TERRITORIAL
40,PROGRAMA MUNICIPIOS EN ACCIN
42,FORTALECIMIENTO DE DISPOSITIVOS INTEGRALES DE ABORDAJE TERRITORIAL (DIAT)
1,DIRECCIN Y CONDUCCIN
1,ASISTENCIA Y COORDINACIN DE POLTICAS SOCIALES
5,SISTEMA DE IDENTIFICACIN NACIONAL TRIBUTARIA Y SOCIAL (BIRF 7572-SINTYS)
6,SISTEMA DE INFORMACIN. EVALUACIN Y MONITOREO DE PROGRAMAS SOCIALES
7,SISTEMA DE INFORMACIN. EVALUACIN Y MONITOREO DE PROGRAMAS SOCIALES/SISTEMA IDENTIFICACI
8,DIRECCIN Y CONDUCCIN
9,ARTICULACIN DE OBJETIVOS DE DESARROLLO SOSTENIBLE
1,CONDUCCIN Y CONTROL DE LA ADMINISTRACIN GENERAL DEL PAS
3,ADMINISTRACIN
4,GESTIN LEGISLATIVA. INSTITUCIONAL Y ENLACE PARLAMENTARIO
40,COORDINACIN DE ACTIVIDADES INHERENTES A LA INSERCIN ARGENTINA EN EL MUNDO
1,CONDUCCIN SUPERIOR
2,APOYO ADMINISTRATIVO Y SEGUIMIENTO TCNICO
3,CONDUCCIN DE CONTENIDOS PBLICOS
4,CONDUCCIN DE MEDIOS PBLICOS
1,PRENSA Y DIFUSIN DE ACTOS DE GOBIERNO
4,CANCELACIN DE OBLIGACIONES MEDIANTE APLICACIN DE BONOS FISCALES-DECRETO N 1145/2009
1,ACCIONES DE LA UNIDAD PLAN BELGRANO
2,DESARROLLO DE HERRAMIENTAS CONCEPTUALES (CAF 1584)
2,ACCIONES REFERIDAS AL PROGRAMA EL ESTADO EN TU BARRIO
2,INVESTIGACIN Y ESTUDIOS PARA EL PROGRAMA ARGENTINA 2030
1,CONDUCCIN Y ADMINISTRACIN
3,ACCIONES DESTINADAS A LA ADMINISTRACIN. DISTRIBUCIN Y CONTROL DE CONTENIDOS
1,CONDUCCIN Y ADMINISTRACIN
40,ACCIONES PARA EL FORT. Y GEN. CONT. PARQUE TEM. E INT. -TEC.S DEL BICE
41,ACCIONES PARA EL FORT. Y GEN. CONT. PARQUE TEM. E INT. - TEC.S DEL BICE FEDERAL
1,CONDUCCIN Y ADMINISTRACIN
4,ACCIONES PARA EL FORTALECIMIENTO DE VNCULOS FEDERALES PARA LA GENERACIN DE CONTENIDOS
40,ADMINISTRACIN GESTIN Y MANTENIMIENTO DEL CENTRO CULTURAL DEL BICENTENARIO PRESIDENTE DR
41,GENERACIN DE CONTENIDOS ARTISTICOS DEL CENTRO CULTURAL DEL BICENTENARIO PRESIDENTE DR. N
1,DIRECCIN Y ADMINISTRACIN DE BIENES
40,SISTEMA DE GESTIN DE INMUEBLES DEL ESTADO NACIONAL
41,GESTIN COMERCIAL DE INMUEBLES
43,SERVICIOS COMUNITARIOS
44,SERVICIOS AL ESTADO NACIONAL
1,CONDUCCIN Y ADMINISTRACIN
2,SERVICIO DE AUDITORA INTERNA
3,COORDINACIN ADMINISTRATIVA
4,RELACIONES INSTITUCIONALES
1,CONDUCCIN Y ADMINISTRACIN
2,PROTECCIN DE INFRAESTRUCTURA TECNOLGICA
40,DESARROLLO Y OPTIMIZACIN DE LA INFRAESTRUCTURA TECNOLGICA (BIRF N P157136)
43,INTERCONEXIN DE REDES EN EDIFICIOS Y DATA CENTERS RED MAN
1,CONDUCCIN Y ADMINISTRACIN
2,IMPULSO Y FORTALECIMIENTO DE RELACIONES LABORALES
6,FORTALECIMIENTO DEL CUERPO DE ADMINISTRADORES GUBERNAMENTALES
40,CARRERA ADMINISTRATIVA
41,CONCURSOS
42,GESTIN DEL CAMBIO CULTURAL
43,CAPACITACIN INAP
1,CONDUCCIN Y ADMINISTRACIN
3,INCLUSIN Y USO MASIVO DE TECNOLOGA ACERCANDO A LOS MUNICIPIOS HERRAMIENTAS DIGITALES (F
40,PRODUCTOS DE INTEGRACIN Y COLABORACIN PARA CIUDADANOS
41,PRODUCTOS DE INTEGRACIN Y COLABORACIN PARA MUNICIPIOS
1,CONDUCCIN Y ADMINISTRACIN
3,IMPULSO DEL GOBIERNO ABIERTO Y LA PARTICIPACION DE LA COMUNIDAD
40,REINGENIERA DE PROCESOS INTERNOS
42,GESTIN DE APERTURA DE DATOS
43,COBERTURA UNIVERSAL DE SALUD
44,DESBUROCRATIZACIN DE PROCESOS
45,GESTIN CIUDADANA (BIRF N P157136)
46,GOBIERNO DIGITAL (BIRF N P157136)
1,CONDUCCIN Y ADMINISTRACIN
41,BIENES PATRIMONIALES (BIRF N P157136)
42,IMPLEMENTACIN DE LA MODERNIZACIN ADMINISTRATIVA
43,COMPR.AR (BIRF N P157136)
44,IMPLEMENTACIN DE SISTEMAS MODERNOS DE GESTIN DE RECURSOS HUMANOS (BIRF N P157136)
1,CONDUCCIN Y ADMINISTRACIN
1,CONDUCCIN Y ADMINISTRACIN
3,DESARROLLO DE LA COMPETENCIA
4,RELACIONES INSTITUCIONALES E INTERNACIONALES
1,CONTROL Y FISCALIZACIN DE SERVICIOS DE T.I.C.
1,ATENCIN DE USUARIOS
2,ADMINISTRACIN DE AUTORIZACIONES DE PRESTACIN DE SERVICIOS DE TECNOLOGA DE LA INFORMACI
3,PLANIFICACIN Y CONVERGENCIA DE SERVICIOS DE TECNOLOGA DE LA INFORMACIN Y LAS COMUNICAC
1,CONTROL DE SERVICIOS POSTALES
1,CONTROL Y FISCALIZACIN DE LOS SERVICIOS DE COMUNICACIN AUDIOVISUAL
1,INSTRUCCIN PROFESIONALES DE RADIODIFUSIN Y CONEXOS
1,ADMINISTRACIN Y GESTIN DE PROYECTO DE FOMENTO Y DESARROLLO
1,CONDUCCIN Y ADMINISTRACIN
2,INVEST. DES.Y PRESTACIN DE SERVICIOS EN RECURSOS HDRICOS
1,EMISIN DEL DOCUMENTO NACIONAL DE IDENTIDAD
1,CONTROL DE INGRESOS Y EGRESOS. ADMISIN Y PERMANENCIA DE PERSONAS DENTRO DEL TERRITORIO N
1,TASACIN DE BIENES
1,CONDUCCIN Y COORDINACIN SUPERIOR
12,AGUA POTABLE Y SANEAMIENTO PARA CENTROS URBANOS CHICOS - PROAS (BID N 1895)
13,AGUA POTABLE Y SANEAMIENTO PARA CENTROS URBANOS GRANDES - PAYS (BID N 2343)
0,SISTEMA DE DESAGES CLOACALES GRAN TUCUMN (BID 2343 OC-AR)
0,CONSTRUCCIN DE ACUEDUCTO SARMIENTO - COMODORO RIVADAVIA (LAGO MUSTERS) - CHUBUT
0,OPTIMIZACIN Y AMPLIACIN DEL SISTEMA DE AGUA POTABLE SAN SALVADOR DE JUJUY (BID 2343 OC-
0,CONSTRUCCIN DE SISTEMA DE AGUA POTABLE EN LA LOCALIDAD DE CONCORDIA - ENTRE ROS (BID 34
0,CONSTRUCCIN DE SISTEMA ACUEDUCTO OESTE - MAR DEL PLATA - BUENOS AIRES (BID 3451 OC-AR)
0,PLAN DIRECTOR DE SANEAMIENTO DE AGUA POTABLE DE S.C. DE BARILOCHE - DINA HUAPI. PROVINCIA
0,ESTACIN DEPURADORA DE AGUAS RESIDUALES EN LA CIUDAD DE MAR DEL PLATA - BUENOS AIRES (BID
0,AMPLIACIN DE PLANTA DE TRATAMIENTO DESAGUES CLOACALES - SAN CARLOS DE BARILOCHE (BID 234
0,CONSTRUCCIN SISTEMA DE DESAGE CLOACAL - VILLA LA ANGOSTURA - PROVINCIA DE NEUQUN
0,CONSTRUCCIN DE PLANTA DE DESAGES CLOACALES - GENERAL LAS HERAS - BUENOS AIRES
0,READECUACIN Y ACTUALIZACIN DEL PLAN DIRECTOR CLOACAL EN NEUQUN CAPITAL. PROVINCIA DE N
1,CONDUCCIN Y ADMINISTRACIN
2,CONTROL REGIN PATAGONIA
3,CONTROL REGIN COMAHUE
4,CONTROL REGIN CUYO - CENTRO
5,CONTROL REGIN NOROESTE ARGENTINO
1,CONDUCCIN Y ADMINISTRACIN
2,COORDINACIN Y PLANIFICACIN PRESUPUESTARIA ADMINISTRATIVA. LEGAL Y TCNICA
18,DESARROLLO DEL PARQUE FOTOVOLTAICO CAUCHARI (BILATERAL).
1,CONDUCCIN Y ADMINISTRACIN
5,CAPACITACIN DE DIRIGENTES POLTICOS Y SOCIALES
9,PLANIFICACIN. EJECUCIN Y CONTROL DE POLTICAS ORIENTADAS A LA COMUNIDAD
10,REFORMA POLTICA
11,ASISTENCIA A EX-COMBATIENTES DE MALVINAS
43,EJECUCIN DE ACTOS ELECTORALES
1,COOPERACIN. ASISTENCIA TCNICA Y CAPACITACIN A MUNICIPIOS
2,ACCIONES DE APOYO PARA LA PREINVERSIN MUNICIPAL
3,PROGRAMA MULTISECTORIAL DE PREINVERSIN IV - BID N 2851/OC-AR (AR-L1149)
1,CONDUCCIN Y ADMINISTRACIN
2,DESARROLLO DE POLTICAS REGIONALES
12,DESARROLLO DE REAS METROPOLITANAS DEL INTERIOR - DAMI (BID 2499/OC-AR)
20,ACCIONES DE EMERGENCIA PARA RESPUESTA A LOS EFECTOS DE EL NIO EN LA REPBLICA ARGENTINA
22,DESARROLLO DE REAS METROPOLITANAS DEL INTERIOR - DAMI II (BID N 3780/OC-AR)
25,RELACIONES CON PROVINCIAS
27,FORTALECIMIENTO DE LA GESTIN PROVINCIAL (BID 3835/OC-AR))
1,CONDUCCIN Y ADMINISTRACIN
14,PLANIFICACIN TERRITORIAL FEDERAL
16,FORTALECIMIENTO INSTITUCIONAL DE LA PLANIFICACIN TERRITORIAL - ETAPA II (FONPLATA ARG 25
1,CONDUCCIN Y ADMINISTRACIN
2,CONSERVACIN Y CUSTODIA DE LOS DOCUMENTOS DE LA NACIN
4,MODERNIZACIN INTEGRAL DEL ARCHIVO GENERAL DE LA NACIN (CAF 7769)
5,ADMINISTRACIN Y GESTIN DEL COMPLEJO TERMINAL DE CARGAS
1,CONDUCCIN Y ADMINISTRACIN
6,ACCIONES DE MEJORAMIENTO BARRIAL (BID N 2662/OC- AR)
7,DESARROLLO SOCIAL EN REAS DE FRONTERAS NOA Y NEA - PROSOFA III (FONPLATA N 21/2014)
8,ACCIONES DE MEJORAMIENTO BARRIAL (BID N 3458/OC-AR)
9,MEJORAMIENTO INTEGRAL DEL HBITAT (BIRF N 8712-AR)
11,PROGRAMA DE MEJORA INTEGRAL PARA ASENTAMIENTOS FRONTERIZOS (FONPLATA ARG-29)
12,PROGRAMA INTEGRAL DE HBITAT (BANCO CENTROAMERICANO DE INTEGRACIN ECONMICA - BCIE N218
1,CONDUCCIN Y ADMINISTRACIN
13,PROYECTO DE EFICIENCIA ENERGTICA Y ENERGA RENOVABLE EN LA VIVIENDA SOCIAL ARGENTINA
15,ASISTENCIA FINANCIERA PARA FORTALECER EL ACCESO A LA VIVIENDA (BIRF N 8712-AR)
1,PREVENCIN SSMICA
2,CONDUCCIN Y ADMINISTRACIN
1,CONDUCCIN Y ADMINISTRACIN
2,PLANIFICACIN Y PROGRAMACIN DE PROYECTOS Y OBRAS PBLICAS
15,ACCIONES PARA EL DESARROLLO DE OBRAS MUNICIPALES (BID N 2929)
16,EJECUCIN DE OBRAS MLTIPLES EN MUNICIPIOS - ETAPA II (CAF N 7864)
17,EJECUCIN DE OBRAS DE INFRAESTRUCTURA MLTIPLE EN MUNICIPIOS ETAPA III (CAF N 8593)
0,RESTAURACIN BASLICA NUESTRA SEORA DEL LUJN
1,CONDUCCIN Y ADMINISTRACIN
2,COORDINACIN Y POLTICA DE LOS RECURSOS HDRICOS
4,APROVECHAMIENTO DE LOS RECURSOS HDRICOS
52,EJECUCIN DE OBRAS DE INFRAESTRUCTURA HDRICA DEL NORTE GRANDE (BIRF N 7992)
53,DESARROLLO DE OBRAS DE INFRAESTRUCTURA HDRICA - (BIRF N 8032)
54,PROGRAMA DE DESARROLLO DE LOS SERVICIOS DE AGUA Y SANEAMIENTO  PLAN BELGRANO (BID N 431
55,INFRAESTRUCTURA HDRICA DEL NORTE GRANDE (BID N 2776 OC/AR)
56,EJECUCIN DE OBRAS DE INFRAESTRUCTURA HDRICA (CAF N 8028)
60,EJECUCIN DE OBRAS DE INFRAESTRUCTURA DE SANEAMIENTO NORTE GRANDE ETAPA II (CAF N 8640)
61,EJECUCIN DE OBRAS DE INFRAESTRUCTURA DE SANEAMIENTO NORTE GRANDE ETAPA III (CAF N 9460)
64,PROGRAMA PARA EL DESARROLLO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO  PLAN BELGRAN
65,DESARROLLO DE LA CUENCA DEL RO BERMEJO (FONPLATA ARG 24/2015)
1,CONDUCCIN Y ADMINISTRACIN
3,ACCIONES PARA EL DESARROLLO DE LA INFRAESTRUCTURA UNIVERSITARIA
4,APOYO PARA EL DESARROLLO DE LA INFRAESTRUCTURA UNIVERSITARIA II (CAF N 8673)
5,APOYO PARA EL DESARROLLO DE LA INFRAESTRUCTURA UNIVERSITARIA II - ETAPA B (CAF N 8945)
9,INFRAESTRUCTURA ESCOLAR ESPECIAL (CAF N 7908)
10,EJECUCIN DE OBRAS DE INFRAESTRUCTURA ESCOLAR - III TRAMO (BID N 2940/OC-AR)
41,APOYO AL SECTOR DE AGUA POTABLE Y SANEAMIENTO (BID N 2048/OC-AR)
1,CONDUCCIN Y CONTROL
2,ADMINISTRACIN FINANCIERA Y RECURSOS HUMANOS
3,FORMACIN DE RECURSOS HUMANOS PARA EL SERVICIO EXTERIOR DE LA NACIN
4,CEREMONIAL DE ESTADO
10,RELACIONES INSTITUCIONALES
41,MARCA PAS
43,ACCIONES INHERENTES A LA INSERCIN ARGENTINA EN EL MUNDO
1,ACTIVIDADES COMUNES A LOS PROGRAMAS 16. 19. 22 Y 23
2,GESTIN DE EMBAJADAS
3,GESTIN DE REPRESENTACIN CONSULARES
4,GESTIN DE MISIONES ANTE ORGANISMOS INTERNACIONALES
1,CONDUCCIN Y SUPERVISIN
6,DESARROLLO DE LA ACTIVIDAD CONSULAR
7,ACTIVIDADES DE PROMOCIN CULTURAL
8,ACCIONES DIPLOMTICAS PARA LA PROMOCIN DEL RECLAMO ARGENTINO DE RECONOCIMIENTO DE LA SOB
40,POSICIONAMIENTO MULTILATERAL DE TEMAS ESTRATGICOS
41,IMPULSO AL RELACIONAMIENTO INTERNACIONAL POLTICO Y ECONMICO
42,FORTALECIMIENTO Y LIDERAZGO ARGENTINO EN LA REGIN
43,FORTALECIMIENTO DEL MERCOSUR
1,REGISTRO Y SOSTENIMIENTO DE CULTOS
1,INICIATIVA CASCOS BLANCOS
1,CONDUCCIN Y SUPERVISIN
7,ACCIONES PARA LA PROMOCIN COMERCIAL Y EL DESARROLLO Y CAPTACIN DE INVERSIONES
8,AUMENTO DE LA COMPETITIVIDAD DE PYMES EXPORTADORAS (FOCEM)
44,APERTURA DE MERCADOS
45,CAPTACIN DE INVERSIONES
46,PROMOCIN DE LA EXPORTACIONES
1,DESARROLLO DEL PLAN ANTRTICO
1,DESARROLLO DE LA COOPERACIN SUR-SUR Y TRIANGULAR
1,CONDUCCIN
1,ACCIONES CONTRA LA DISCRIMINACIN. LA XENOFOBIA Y EL RACISMO
1,PROMOCIN INTERNACIONAL DE LOS DERECHOS HUMANOS
1,CONDUCCIN SUPERIOR
1,DIRECCIN SUPERIOR
2,SERVICIOS DE AUDITORA
3,SERVICIOS ADMINISTRATIVOS
4,ASESORA JURDICA
5,GESTIN INFORMTICA
11,PRENSA
1,INFRAESTRUCTURA PENITENCIARIA
6,PROTECCIN A TESTIGOS E IMPUTADOS
43,POLTICA CRIMINAL
45,READAPTACIN SOCIAL
1,COORDINACIN Y CONTROL DE GESTIN REGISTRAL
2,INSCRIPCIN. REGISTRO Y FISCALIZACIN DE SOCIEDADES
3,REGISTRO DE LA PROPIEDAD INMUEBLE
5,REGISTRO DE LA PROPIEDAD INTELECTUAL
6,REGISTRO DE LA PROPIEDAD AUTOMOTOR
9,REGISTRO DE REINCIDENCIA Y ESTADSTICA CRIMINAL
11,REGISTRO DE TIERRAS RURALES
1,DEFENSA JURDICA DEL ESTADO
2,REPRESENTACIN NOTARIAL DEL ESTADO
8,FORTALECIMIENTO DE PROCESOS JUDICIALES CONTRA DELITOS DE LESA HUMANIDAD
9,MUESTRA PERMANENTE MUSEO DE SITIO ESMA
10,CUSTODIA DEL ARCHIVO NACIONAL DE LA MEMORIA
41,PROMOCIN Y DEFENSA DE LOS DERECHOS HUMANOS
42,PUESTA EN VALOR DE SITIOS DE MEMORIA
43,ACCIONES DE PREVENCIN DE CONFLICTOS SOCIO AMBIENTALES
41,CONTROLES ANTICORRUPCIN
1,FORMACIN UNIVERSITARIA EN DERECHOS HUMANOS
4,COORDINACIN DE DERECHO PRIVADO
41,ACCIONES DE JUSTICIA 2020
43,TRANSFERENCIA DE LA JUSTICIA NACIONAL A LA CABA
45,APOYO A LAS JUSTICIAS PROVINCIALES
1,INVESTIGACIONES CASO AMIA
2,COMBATE DEL LAVADO DE ACTIVOS Y FINANCIACIN DEL TERRORISMO
1,PLANIFICACIN ESTRATGICA Y MONITOREO INSTITUCIONAL
2,SERVICIO DE BASE DE DATOS JURDICOS
3,PRODUCCIN DE DATOS PBLICOS
4,GESTIN DE LA CALIDAD
5,GESTIN DEL PROGRAMA JUSTO VOS
6,RELACIONES CON LA COMUNIDAD ACADMICA Y LA SOCIEDAD CIVIL
1,ACCESO A LA JUSTICIA
2,MEDIACIN Y RESOLUCIN DE CONFLICTOS
3,RESCATE Y ACOMPAAMIENTO A VCTIMAS DE TRATA
4,PROTECCIN DE VCTIMAS DE VIOLENCIAS
1,DIRECCIN Y ADMINISTRACIN
1,ATENCIN MDICO SANITARIA
3,SEGURIDAD Y TRASLADOS
4,ALOJAMIENTO Y TRATAMIENTO
1,ADMINISTRACIN DE RETIROS Y PENSIONES
1,COOPERACIN TCNICA Y FINANCIERA PARA LA LABORTERAPIA DE INTERNOS
1,ESCUELA DE OFICIALES. SUBOFICIALES Y ACADEMIA SUPERIOR DE ESTUDIOS PENITENCIARIOS
1,CONDUCCIN Y ADMINISTRACIN
2,ADMINISTRACIN PASIVIDADES
1,CONDUCCIN SUPERIOR
2,COORDINACIN ADMINISTRATIVA
9,PROGRAMA FEDERAL DE SEGURIDAD (BID N 4113/OC-AR)
40,ACCIONES INHERENTES A LA INSERCIN ARGENTINA EN EL MUNDO
1,NORMALIZACIN Y ABASTECIMIENTO CENTRALIZADO DE EQUIPAMIENTO
1,CONDUCCIN Y ADMINISTRACIN
40,TRIBUNA SEGURA
1,CONDUCCIN DE LAS POLTICAS DE SEGURIDAD
2,ACCIONES DE POLTICA DE SEGURIDAD E INTERVENCIN TERRITORIAL
4,ACCIONES DE INVESTIGACIN DEL DELITO ORGANIZADO Y COMPLEJO
6,ACCIONES DE INTELIGENCIA CRIMINAL
40,CONTROL. PLANIFICACIN E INTERVENCIN OPERATIVA PARA PREVENCIN DEL DELITO
43,PROGRAMA BARRIOS SEGUROS
1,CONDUCCIN DE LAS ACCIONES DE ARTICULACIN
4,ADMINISTRACIN DEL FONDO PERMANENTE DE RECOMPENSAS
1,ACCIONES DE PROTECCIN CIVIL Y PREVENCIN DE EMERGENCIAS
4,SERVICIO NACIONAL DE MANEJO DEL FUEGO
1,CONDUCCIN DE LAS ACCIONES DE FORMACIN Y CAPACITACIN
43,PROMOCIN DE LA GESTIN ESTRATGICA COMBINADA DE LA SEGURIDAD
1,CONDUCCIN Y ADMINISTRACIN
3,ACCIONES DE ARTICULACIN EN PROGRAMAS DE CAPACITACIN Y FORMACIN
4,ELABORACIN Y ACTUALIZACIN DE ESTADSTICA CRIMINAL
42,ASISTENCIA FINANCIERA A JURISDICCIONES PARA DESARROLLAR CAPACIDADES OPERATIVAS
1,CONDUCCIN Y ADMINISTRACIN
3,ACCIONES DE ARTICULACIN DE SEGURIDAD EN FRONTERAS
4,DESARROLLO DE INFRAESTRUCTURA. EQUIPAMIENTO Y CAPACITACIN DE COMPLEJOS FRONTERIZOS (FONP
42,ABASTECIMIENTO CENTRALIZADO DE EQUIPAMIENTO Y ACCIONES DE LOGSTICA EN LAS ZONAS DE FRONT
1,CONDUCCIN Y ADMINISTRACIN
42,TRAZABILIDAD DE PRECURSORES QUMICOS
1,CONDUCCIN Y ADMINISTRACIN
4,COOPERACIN INTERNACIONAL
1,ASISTENCIA SANITARIA AL PERSONAL Y SU FAMILIA
1,FORMACIN Y CAPACITACIN DEL PERSONAL
1,DESPLIEGUE INTERIOR
2,PREVENCIN Y CONJURACIN DEL NARCOTRFICO
3,SEGURIDAD EN EL TRANSPORTE
4,ANLISIS PERICIAL
6,INTELIGENCIA CRIMINAL OPERATIVA
7,INVESTIGACIN DE DELITOS COMPLEJOS
8,MANTENIMIENTO DEL ORDEN PBLICO
